,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
235,0.6958473920822144,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.6725356578826904,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.6698706150054932,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.6453199982643127,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.8091177344322205,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.6632228493690491,,,,,,,,,,,,,,,,,,,,,,,,,
241,0.699489176273346,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.7928363084793091,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.7211722731590271,,,,,,,,,,,,,,,,,,,,,,,,,
244,0.6788691282272339,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.7025789618492126,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.6376202702522278,,,,,,,,,,,,,,,,,,,,,,,,,
247,0.7086019515991211,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.6979407072067261,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.6454978585243225,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.6461225748062134,,,,,,,,,,,,,,,,,,,,,,,,,
251,0.721606433391571,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.6483791470527649,,,,,,,,,,,,,,,,,,,,,,,,,
253,0.6778186559677124,,,,,,,,,,,,,,,,,,,,,,,,,
254,0.6452832221984863,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.6797893047332764,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.6912376284599304,,,,,,,,,,,,,,,,,,,,,,,,,
257,0.6999320387840271,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.6840645670890808,,,,,,,,,,,,,,,,,,,,,,,,,
