,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
242,0.6106448173522949,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.5162702798843384,,,,,,,,,,,,,,,,,,,,,,,,,
244,0.7040566205978394,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.7002369165420532,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.3666077256202698,,,,,,,,,,,,,,,,,,,,,,,,,
247,0.4106554388999939,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.7199910283088684,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.6070716977119446,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.3869205713272095,,,,,,,,,,,,,,,,,,,,,,,,,
251,0.46367722749710083,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.823146402835846,,,,,,,,,,,,,,,,,,,,,,,,,
253,0.1997547745704651,,,,,,,,,,,,,,,,,,,,,,,,,
254,0.6964910626411438,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.5103589296340942,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.770567774772644,,,,,,,,,,,,,,,,,,,,,,,,,
257,0.40230894088745117,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.4579499363899231,,,,,,,,,,,,,,,,,,,,,,,,,
259,0.12046444416046143,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.319486141204834,,,,,,,,,,,,,,,,,,,,,,,,,
261,0.8451604843139648,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.6260921955108643,,,,,,,,,,,,,,,,,,,,,,,,,
263,0.6263442635536194,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.47798264026641846,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.691370964050293,,,,,,,,,,,,,,,,,,,,,,,,,
266,-0.019661903381347656,,,,,,,,,,,,,,,,,,,,,,,,,
267,0.4051687717437744,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.8339399695396423,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.6877130270004272,,,,,,,,,,,,,,,,,,,,,,,,,
270,0.44343531131744385,,,,,,,,,,,,,,,,,,,,,,,,,
271,0.44951069355010986,,,,,,,,,,,,,,,,,,,,,,,,,
272,0.5189559459686279,,,,,,,,,,,,,,,,,,,,,,,,,
273,0.4950723648071289,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.4894154667854309,,,,,,,,,,,,,,,,,,,,,,,,,
275,0.6330742835998535,,,,,,,,,,,,,,,,,,,,,,,,,
